domain,flow,confirmed,evidence,login_url,final_url
paulcamper.de,google_unknown,,ERR:Page.goto: net::ERR_SSL_VERSIO,https://www.paulcamper.de/sign-up,
platform.orga-ai.com,code,,response_type=code,https://platform.orga-ai.com/login,
platform.smapone.com,none,,,https://platform.smapone.com/Portal/Account/Login,
platform.workmotion.com,token,yes,initTokenClient,https://platform.workmotion.com/login,
pluxee.uk,none,,,https://www.pluxee.uk/,
powerus.de,code,,response_type=code,https://powerus.de/login,
remind.me,token,yes,response_type=token,https://www.remind.me/login,
researchgate.net,none,,,https://www.researchgate.net/login,
sso.famoco.com,none,,,https://sso.famoco.com/realms/famoco/protocol/openid-connect/auth,
staige.tv,code,,response_type=code,https://staige.tv/account,
studio.softr.io,google_unknown,,gsi_only,https://studio.softr.io/auth/signin,
trip.numastays.com,none,,,https://trip.numastays.com/en/auth,
us.vestiairecollective.com,none,,,https://us.vestiairecollective.com/,
vicegolf.com,jwt,yes,response_type=id_token,https://www.vicegolf.com/account/login,
vimcar.de,none,,,https://www.vimcar.de/,
weblogin.cloud.camunda.io,none,,,https://weblogin.cloud.camunda.io/u/login/identifier,
workwise.io,none,,,https://www.workwise.io/,
wundertax.de,none,,,https://wundertax.de/app/login,
yespark.fr,code,,response_type=code,https://www.yespark.fr/users/sign_in,
zenpark.com,code,,response_type=code,https://zenpark.com/users/sign_in,
