domain,category,confirmed,evidence,login_url,final_url
2ndkitchen.com,none,,,https://2ndkitchen.com/login,https://reeftechnology.com/wp-login.php
2tor.com,none,,,,
2ulaundry.com,none,,,https://2ulaundry.com/login,https://www.2ulaundry.com/
31dover.com,none,,,https://31dover.com/login,https://www.31dover.com/login
36kr.com,none,,,https://36kr.com/login,https://36kr.com/login
3bee.com,none,,,https://3bee.com/login,https://www.3bee.com/login/
3bgsupply.com,none,,,https://3bgsupply.com/login,https://www.3bgsupply.com/
3billion.io,none,,,https://3billion.io/login,https://3billion.io/login
3commas.io,none,,,https://3commas.io/login,https://app.3commas.io/auth/login
3degreesinc.com,none,,,https://meridian.3degreesinc.com/login,https://meridian.3degreesinc.com/login
3dhubs.com,none,,,https://3dhubs.com/login,https://www.hubs.com/login/
3ds.com,none,,,https://eu1.iam.3dexperience.3ds.com/login?service=https%3A%2F%2Fwww.3ds.com%2F,https://eu1.iam.3dexperience.3ds.com/login?service=https%3A%2F%2Fwww.3ds.com%2F
3s.money,none,,,https://clientportal.3s.money/signin,https://clientportal.3s.money/signin
443id.com,none,,,https://app.verosint.com/,https://auth.verosint.com/u/login/identifier?state=hKFo2SBOcWpvbFg4OEVQdURUdkYzMkhtZS1xMENCQ2xIZmNuRqFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIG5lZUlYQVlDNGcwa1RMdHA5S29LUW5iX1JFUHFvcDRqo2NpZNkgS2xxd2gzY3MxUDNhODcya1ZYTGN2cWJYT1Y4SnVWRDg
4auth.io,none,,,https://idlayr.com/signup/,https://idlayr.com/signup/
4urspace.com,none,,,https://4urspace.com/login,https://4urspace.com/auth/login
500px.com,none,,,https://500px.com/login,https://500px.com/login
50intech.com,none,,,,
50skills.com,none,,,https://50skills.com/login,https://www.50skills.com/login
57hours.com,none,,,https://57hours.com/my-account/,https://57hours.com/my-account/?f=login
5mins.ai,none,,,https://app.5mins.ai/login/,https://app.5mins.ai/login/
6sense.com,none,,,https://login.6sense.com/,https://login.6sense.com/
7-11.com,none,,,https://7-11.com/login,https://7-11.com/login
701x.com,none,,,https://login.701x.com/Account/Login?ReturnUrl=https%3A%2F%2Fmobile.701x.com%2F%23%2Fsilentsignin-oidc,https://login.701x.com/Account/Login?ReturnUrl=https%3A%2F%2Fmobile.701x.com%2F%23%2Fsilentsignin-oidc
7signal.com,none,,,https://7signal.com/login,https://7signal.com/login
83north.com,none,,,https://dynamoeu.netagesolutions.com/Portal/Login/EightyThreeNorth/VC-Investors/,https://dynamoeu.netagesolutions.com/Portal/Login/EightyThreeNorth/VC-Investors/
8base.com,none,,,https://app.8base.com/,https://app.8base.com/auth/login
8fit.com,none,,,https://8fit.com/login,https://8fit.com/login/
93jiang.com,none,,,https://93jiang.com/login,https://93jiang.com/login
99.co,none,,,https://99.co/login,https://www.99.co/login
99math.com,none,,,https://99math.com/login,https://www.99math.com/login
9gag.com,none,,,https://9gag.com/login,https://9gag.com/login
a2zebra.de,none,,,https://shopify.com/73151676761/account?locale=de&buyer_flags=eyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJhMnplYnJhLTcyODkubXlzaG9waWZ5LmNvbSIsImZsYWdzIjpbXSwiZXhwIjoxNzgyNDQ2MTk3LCJuYmYiOjE3ODE4NDEzOTd9.qc2_fNhxAKpj001QRGAxvZyJRTMolkA75nZU0QoU5KM,https://shopify.com/authentication/73151676761/login?client_id=30a88d6d-1847-4d5d-aa36-6476b7a4e72d&locale=de-DE&redirect_uri=%2Fauthentication%2F73151676761%2Foauth%2Fauthorize%3Fbuyer_flags%3DeyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJhMnplYnJhLTcyODkubXlzaG9waWZ5LmNvbSIsImZsYWdzIjpbXSwiZXhwIjoxNzgyNDQ2MTk3LCJuYmYiOjE3ODE4NDEzOTd9.qc2_fNhxAKpj001QRGAxvZyJRTMolkA75nZU0QoU5KM%26client_id%3D30a88d6d-1847-4d5d-aa36-6476b7a4e72d%26locale%3Dde-DE%26nonce%3D7553d7c2-bc5f-4ea5-9480-0d4e11efcf62%26redirect_uri%3Dhttps%253A%252F%252Fshopify.com%252F73151676761%252Faccount%252Fcallback%26response_type%3Dcode%26scope%3Dopenid%2Bemail%2Bcustomer-account-api%253Afull%26state%3DhWNDVQfNpzho2dde3G9QJ8xq
a7a.com,none,,,https://a7a.com/login,https://a7a.com/login
aampe.com,none,,,https://aampe.com/login,https://aampe.com/login
aavia.io,none,,,https://aavia.io/login,https://aavia.io/login
aavrani.com,none,,,https://aavrani.com/login,https://aavrani.com/login
abacus.ai,none,,,https://abacus.ai/login,https://abacus.ai/login
abalt.lt,none,,,https://abalt.lt/login,https://abalt.lt/login
abatable.com,none,,,https://app.abatable.com/intelligence?utm_campaign=sign_in,https://login.abatable.com/u/login?state=hKFo2SBvNDZyWHVMU2hQWkdKVS13Rlp6OG9iMGdkQ2VQbXVYZaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIERFT2RRQ2VrN2dDclJhd1pqS3NHNVdJMmJJc1J2ZUhFo2NpZNkgNHRZV1hBOVBuMVdGZEtHQXRTb0tUOWZzVnd5dXB4TW4
abhibus.com,none,,,https://abhibus.com/login,https://www.abhibus.com/login
able.com,none,,,https://able.com/login,https://www.able.com/login
abler.io,none,,,https://abler.io/login,https://www.abler.io/sign-on/?return_path=%2Fsign-on-redirect
ably.com,none,,,https://ably.com/login,https://ably.com/login
ably.io,none,,,https://ably.io/login,https://ably.com/login
abonesepeti.com,none,,,https://app.abonesepeti.com/login?redirect=/services/rent-a-car,https://app.abonesepeti.com/login?redirect=/services/rent-a-car
absolvent.pl,none,,,https://absolvent.pl/login,https://talentdays.pl/
abtrace.co,none,,,https://proactive-monitoring.abtrace-cloud.com/,https://proactive-monitoring.abtrace-cloud.com/
abwaab.me,none,,,https://abwaab.me/login,https://abwaab.com/login
abx.com,none,,,https://abx.com/login,https://abx.com/login
abzu.ai,none,,,https://abzu.ai/login,https://abzu.ai/login
academyocean.com,none,,,https://academyocean.com/account/sign/in,https://app.academyocean.com/account/sign/in
acadeum.com,none,,,https://acadeum.com/login,https://acadeum.com/wp-login.php
acaioutdoorwear.com,none,,,https://acaioutdoorwear.com/login,https://acaioutdoorwear.com/login
acamp.com,none,,,https://acamp.com/login,https://campio.no/login
acams.org,none,,,https://www.acams.org/en/samllogin/Salesforce?destination=/en,https://account.acams.org/acamsstore/login?AppName=Drupal_SSO&RelayState=%2Fen%2Fapp%3DSalesforce&SAMLRequest=fZJRb5swFIWft19h%2BWFvgIEkpFYgYo2qRerWqNA97KXyzCW1BDbztZvt34%2BQRkulrn6yru%2Fx%2Be6xV%2BvffUeewaIyOqdxyCgBLU2j9D6nD%2FVNsKTrYoWi7wZeevek7%2BGXB3Rk1Gnk00FOvdXcCFTItegBuZO8Kr%2Fe8iRkfLDGGWk6SrabnD6mspm1s2a%2BSJezeSNTyZIMsivI0kzOWwGLNhaJaJYyo%2BT7mSs5cm0RPWw1OqHdWGLJImCLIL6q2YwzxlP2g5Ldi9lnpU8jvEf289SE%2FEtd74LdXVVTUiKCdaPptdHoe7AV2Gcl4eH%2BNqdPzg3Io%2BhwOIRCih5DY%2FfRMQNxllGyGdNRWrgJ%2FKwQUhqv3YVq2qEzFqLO7JVeH6%2FJk0%2FlMHwbSfON9YPoHqvqjp7y59P89iL496f7h1S8yb2KLm4tPn6Y1stLHwm2m53plPxDyq4zh2sLwkFOnfVAyY2xvXD%2F94%2FDeKqoJminVu41DiBVq6ChUXHyfv2jir8%3D&langChange=en-US&saml=2&redirect=false
acast.com,none,,,https://acast.com/login,https://www.acast.com/en/login
acbc.com,none,,,https://acbc.com/login,https://acbc.com/
accelbyte.net,none,,,https://prod.gamingservices.accelbyte.io/auth/register?utm_source=website&utm_medium=website-menu-cta-button,https://prod.gamingservices.accelbyte.io/auth/register?utm_source=website&utm_medium=website-menu-cta-button
acceptto.com,none,,,https://connect.secureauth.com/,https://connect.secureauth.com/
accme.org,none,,,https://accme.org/login,https://accme.org/wp-login.php
accor.com,none,,,https://accor.com/login,https://group.accor.com/en
accordium.com,none,,,https://accordium.com/login,https://www.afternic.com/forsale/accordium.com?utm_source=TDFS_DASLNC&utm_medium=parkedpages&utm_campaign=x_corp_tdfs-daslnc_base&traffic_type=TDFS_DASLNC&traffic_id=daslnc&
accountablehq.com,microsoft,,btn:Sign in with Microsoft,https://app.accountablehq.com/login,https://app.accountablehq.com/login
accounto.ch,none,,,https://accounto.ch/login,https://accounto.ch/wp-login.php
accredible.com,none,,,https://accredible.com/login,https://www.accredible.com/login
accredify.io,none,,,https://nexus.accredify.io,https://nexus.accredify.io/
accurx.com,generic_sso,,txt:SSO,https://web.accurx.com/login?externalreferrer=web-log-in,https://web.accurx.com/login?externalreferrer=web-log-in
accusonus.com,none,,,,
ace.ng,none,,,https://ace.ng/login,https://ace.ng/login
aceva.com,none,,,https://aceva.com/login,https://aceva.com/login
achievable.me,none,,,https://app.achievable.me/auth/sign-in/,https://app.achievable.me/auth/sign-in
acorns.com,none,,,https://app.acorns.com/,https://oak.acorns.com/sign-in
acquia.com,none,,,https://profile.acquia.com/identity/,https://profile.acquia.com/
acretrader.com,none,,,https://acretrader.com/login,https://acretrader.com/404?url=%2Flogin
acronis.com,none,,,https://account.acronis.com/,https://account.acronis.com/#/auth/login
activeloop.ai,none,,,https://activeloop.ai/login,https://www.activeloop.ai/login/
activtrak.com,generic_sso,,"txt:sign in with
SSO",https://app.activtrak.com/,https://app.activtrak.com/#/login
acumatica.com,none,,,https://portal.acumatica.com/,https://portal.acumatica.com/Frames/Login.aspx?ReturnUrl=%2f
ada.support,none,,,https://ada.support/login,https://www.ada.cx/login
adadapted.com,none,,,https://adadapted.com/login,https://adadapted.com/wp-login.php
adalo.com,none,,,https://app.adalo.com,https://app.adalo.com/en/login?redirect=%2F
adamlippes.com,none,,,https://adamlippes.com/customer_authentication/redirect?locale=en&region_country=US,https://account.adamlippes.com/authentication/login?client_id=d7d01445-a268-4681-bb41-9109683becec&locale=en-US&redirect_uri=%2Fauthentication%2Foauth%2Fauthorize%3Fbuyer_flags%3DeyJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJhZGFtLWxpcHBlcy5teXNob3BpZnkuY29tIiwiZmxhZ3MiOltdLCJleHAiOjE3ODI0NDY0OTIsIm5iZiI6MTc4MTg0MTY5Mn0.k24EkxqolV6DpqQ86t-F8CVznyzJ-LC9fDDi5UvARVc%26client_id%3Dd7d01445-a268-4681-bb41-9109683becec%26locale%3Den-US%26nonce%3D52a85f47-e11b-4ef8-afd8-a6dc6f6ce87e%26redirect_uri%3Dhttps%253A%252F%252Faccount.adamlippes.com%252Fcallback%26region_country%3DUS%26response_type%3Dcode%26scope%3Dopenid%2Bemail%2Bcustomer-account-api%253Afull%26state%3DhWNDVR9F4TqQ1yFHLP2pnDF4&region_country=US
adaptive.live,none,,,https://adaptive.live/login,https://adaptive.live/login
adcash.com,none,,,https://adcash.myadcash.com/login,https://auth.myadcash.com/realms/adcash/protocol/openid-connect/auth?nonce=BtxGmNBiBvQAwW5UfHYGhTKCNodxoPMC&state=b72AOKqFGoDAVMva6184h9dcMZ7-JGxD&scope=profile%20email%20openid&response_type=code&approval_prompt=auto&redirect_uri=https%3A%2F%2Fadcash.myadcash.com%2Fauth%2Fweb%2Fsso-login&client_id=dsp
adcel.co,none,,,https://adcel.co/login,https://adcel.co/login
additionwealth.com,none,,,https://app.additionwealth.com/,https://accounts.additionwealth.com/login?state=hKFo2SA2UFBZQ3BXamtTaEp5RlpZUUEtT0xiZllaWUVhU3A2T6FupWxvZ2luo3RpZNkgcy1GWEZaUUhDLTdDV0g3SDRId3VzSjlBYlFlYUpVc0mjY2lk2SAxSUtYYnoxT2dqUnpZcjhqYU5PS3FVcGtZdmNxZU92Sg&client=1IKXbz1OgjRzYr8jaNOKqUpkYvcqeOvJ&protocol=oauth2&scope=openid%20profile%20email%20offline_access%20read%3Acandidate-offers%20write%3Acandidate-offers%20company%3Asuper-admin%20company%3Aadmin%20addition%3Aadmin&response_type=code&redirect_uri=https%3A%2F%2Fapp.additionwealth.com%2Fapi%2Fauth%2Fcallback&audience=https%3A%2F%2Fapi.additionwealth.com%2F&passwordless_ui=classic&api_url=https%3A%2F%2Fapi.additionwealth.com&returnTo=%2Fapi%2Fauth%2Fcomplete%3FreturnTo%3D%252Fapi%252Fauth%252Fcomplete%253FreturnTo%253D%25252F&partner_brand=aw&app_version=1a45056&nonce=ZO0UuTC62PwOEYC-TOquzt8OhN4x6mK8CZHNExuBRIQ&code_challenge_method=S256&code_challenge=5ODVXDYFAa8-O7wgnV1FJ-uNHLXE9mbt09i52cvFnqM
adespresso.com,none,,,https://app.adespresso.com/login,https://app.adespresso.com/login
adfin.com,microsoft,,btn:Continue with Microsoft oauth2,https://console.adfin.com,https://console.adfin.com/auth/login?returnTo=%2Foverview
adibilis.co,none,,,https://adibilis.co/login,https://adibilismvp2react.web.app/login
adonmo.com,none,,,https://adonmo.com/login,https://adonmo.com/login
adquesto.com,none,,,,
adscendmedia.com,none,,,https://adscendmedia.com/login,https://adscendmedia.com/login
adsmurai.com,none,,,https://amp.adsmurai.com/login?,https://amp.adsmurai.com/login?
adsquare.com,none,,,,
adstage.io,none,,,https://adstage.io/login,https://adstage.io/login
adtonos.com,none,,,https://app.adtonos.com/login,https://app.adtonos.com/login
adventr.io,none,,,https://app.adventr.ai/ai-editor/login,https://app.adventr.ai/login
adventr.tv,none,,,https://app.adventr.tv/?login-method=signin,https://app.adventr.tv/?login-method=signin
adventus.io,none,,,https://bit.ly/3rrfIVw,https://app.adventus.io/admin/login#websitetopnav
adversus.dk,none,,,https://app.adversus.io/login?1=1&hslang=da_DK,https://app.adversus.io/login?1=1&hslang=da_DK
adverty.com,none,,,https://adverty.com/login,https://adverty.com/wp-login.php
adviceinteractivegroup.com,none,,,https://admin.advicelocal.com/login,https://admin.advicelocal.com/login
advicelocal.com,none,,,https://admin.advicelocal.com/login,https://admin.advicelocal.com/login
advizeo.io,none,,,https://advizeo.io/login,https://www.advizeo.io/login
advocado.com,none,,,https://advocado.com/login,https://advocado.com/login
advocado.de,none,,,,
adwallet.com,none,,,https://adwallet.com/login,https://forsale.godaddy.com/forsale/adwallet.com?utm_source=TDFS_BINNS2&utm_medium=parkedpages&utm_campaign=x_corp_tdfs-binns2_base&traffic_type=TDFS_BINNS2&traffic_id=binns2&
adwayusa.com,microsoft,,btn:Continue with Microsoft Account windowsl,https://devportal.adwayusa.com/login,https://adway.us.auth0.com/u/login?state=hKFo2SBmMURmUmNrWmlJNmZKbkRjQ2Zwa0V2SFZJTHVIWnBmeaFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIHAzTC1BT3RXamZGYzR5aWVGZ19SSE1nMlN2aWgzTHd3o2NpZNkgS0JRRzZDUDNmMVhYWWp2c0xZcVIzMDFodWEwcnNONEc
adwoabeauty.com,none,,,https://adwoabeauty.com/login,https://adwoabeauty.com/lander
adyoulike.com,none,,,https://adyoulike.com/login,https://adyoulike.com/login
adzuna.com,none,,,https://adzuna.com/login,https://adzuna.com/login
aec-digital.com,none,,,https://aec-digital.com/login,https://aec-digital.com/login
aellacredit.com,none,,,https://merchant.aellaapp.com/sign-up,https://merchant.aellaapp.com/sign-up
aerialapplications.com,none,,,https://app.aerialapplications.com/login,https://app.aerialapplications.com/login
aerialops.io,none,,,https://aerialops.io/login,https://aerialops.io/login
aerialsphere.com,none,,,https://aerialsphere.com/login,https://aerialsphere.com/login
aerlingus.com,none,,,https://aerlingus.com/login,https://www.aerlingus.com/login
aerobotics.com,none,,,https://app.aerobotics.com/log-in,https://app.aerobotics.com/grower/log-in
aerofs.com,none,,,https://aerofs.com/login,https://forsale.godaddy.com/forsale/aerofs.com?utm_source=TDFS_BINNS2&utm_medium=parkedpages&utm_campaign=x_corp_tdfs-binns2_base&traffic_type=TDFS_BINNS2&traffic_id=binns2&
aerologix.com,none,,,https://aerologix.com/login,https://aerologix.com/.well-known/sgcaptcha/?r=%2Flogin&y=ipc:146.148.42.91:1781841731.292
aeropay.com,none,,,https://online.aeropay.com/login,https://pay.aero.inc/hi
aerospike.com,none,,,https://aerospike.com/login,https://aerospike.com/login
aethergames.io,none,,,https://aethergames.io/login,https://aethergames.io/login
afriblocks.com,none,,,https://workstation.afriblocks.com/login,https://workstation.afriblocks.com/login
afternic.com,none,,,https://sso.afternic.com/account/create?app=www&path=%2F&plid=497036&prog_id=AfterNIC&realm=idp,https://sso.afternic.com/account/create?app=www&path=%2F&plid=497036&prog_id=AfterNIC&realm=idp
afterschoolhq.com,none,,,https://afterschoolhq.com/login,https://afterschoolhq.com/login
aftership.com,none,,,https://www.aftership.com/sso/authorize?continue=login&pd=aftership-one&as_signup=www.aftership.com%2F&as_signup_cta=top-nav-login&page_referrer=www.aftership.com%2F,https://www.aftership.com/sso/authorize?continue=login&pd=aftership-one&as_signup=www.aftership.com%2F&as_signup_cta=top-nav-login&page_referrer=www.aftership.com%2F
aftershoot.co,none,,,https://account.aftershoot.com/auth?signup=true,https://account.aftershoot.com/auth?signup=true
agebold.com,none,,,https://agebold.com/login,https://www.agebold.com/login
agendapro.cl,none,,,https://app.agendapro.com/sign_in,https://app.agendapro.com/sign_in
agentdesks.com,none,,,https://agentdesks.com/login,https://app.radiusagent.com/signup
agentero.com,none,,,https://agentero.com/login,https://agentero.com/login
aghazinvest.com,none,,,https://app.manzil.us/login?__hstc=209374925.dd9f491a2150cb7e429e4caf5b1cd19e.1781843032181.1781843032181.1781843032181.1&__hssc=209374925.1.1781843032181&__hsfp=754f769d5c6cb91903196b3d8be0efce,https://app.manzil.us/login?__hstc=209374925.dd9f491a2150cb7e429e4caf5b1cd19e.1781843032181.1781843032181.1781843032181.1&__hssc=209374925.1.1781843032181&__hsfp=754f769d5c6cb91903196b3d8be0efce
agility.com,none,,,,
agilityads.com,none,,,https://app.agilityads.com/login,https://app.agilityads.com/login
agora.io,none,,,https://sso.agora.io/en/signup/,https://sso2.agora.io/en/signup
agscompany.com,none,,,https://agscompany.com/signin,https://agscompany.com/signin
agworld.com,none,,,https://agworld.com/signin,https://www.agworld.com/us/signin
aiand.com,none,,,,
aidaly.com,none,,,https://app.aidaly.com/users/sign_in,https://app.aidaly.com/users/sign_in
aide.app,none,,,https://aide.app/login,https://aide.app/login
aignostics.com,none,,,https://portal.aignostics.com/,https://portal.aignostics.com/login/sign-in?returnUrl=%2F
aihit.com,none,,,https://aihit.com/login,https://aihit.com/login
aikido.dev,generic_sso,,txt:SSO,https://app.aikido.dev/login,https://app.aikido.dev/login
aimchess.com,none,,,https://aimchess.com/login,https://aimchess.com/auth/login
aimn.com,none,,,,
aino.world,none,,,https://aino.world/login,https://www.aino.world/login
aiper.com,none,,,https://aiper.com/us/authorized-sales-channels,https://aiper.com/us/authorized-sales-channels
air-closet.com,none,,,https://air-closet.com/login,https://www.air-closet.com/login
air.inc,generic_sso,,txt:SAML,https://app.air.inc/login,https://app.air.inc/login
air.tv,none,,,,
airalo.com,none,,,,
airbaltic.com,none,,,https://airbaltic.com/signin,https://www.airbaltic.com/signin
airbud.io,none,,,https://airbud.io/login,https://airbud.io/login
airbyte.com,none,,,https://airbyte.com/login,https://airbyte.com/login
airbyte.io,none,,,https://airbyte.io/login,https://airbyte.com/login
aircamera.com,generic_sso,,txt:SAML,https://app.air.inc/login,https://app.air.inc/login
airfocus.io,none,,,https://app.airfocus.com/login,https://auth.airfocus.com/login
airgms.com,none,,,https://airgms.com/login,https://airgms.com/login
airgraft.com,none,,,https://airgraft.com/login,https://airgraft.com/login
airgram.io,none,,ERR:dns,,
airhelp.com,none,,,https://airhelp.com/login,https://www.airhelp.com/login/
airmap.com,none,,,https://airmap.com/login,https://airmap.com/login
airmatrix.ca,none,,,https://airmatrix.ca/login,https://airmatrix.ca/login
airops.com,none,,,https://app.airops.com/,https://app.airops.com/users/sign_in
airpay.co.in,none,,,https://airpay.co.in/login,https://airpay.co.in/login
airship.com,none,,,https://go.airship.com/accounts/login,https://go.airship.com/accounts/login/
airship.us,none,,,https://app.airship.us,https://app.airship.us/auth/signin?callbackUrl=https%3A%2F%2Fapp.airship.us%2Fcallback%3FreturnUrl%3Dhttps%253A%252F%252Fapp.airship.us%252F
airslate.com,none,,,https://airslate.com/login,https://my.altaflow.com/login
airwallex.com,none,,,https://www.airwallex.com/app/login?region=row,https://www.airwallex.com/app/login?region=row
airworks.io,none,,,https://cloud.airworks.io/,https://cloud.airworks.io/
airzai.com,none,,,https://airzai.com/login,https://airzai.com/login
aitme.com,none,,ERR:dns,,
aito.ai,microsoft,,btn:Log in with Microsoft,https://console.aito.ai/,https://console.aito.ai/account/authentication
aitrillion.com,none,,,https://app.aitrillion.com/,https://app.aitrillion.com/
aiven.io,microsoft,,btn:Sign up with Microsoft,https://console.aiven.io/signup,https://console.aiven.io/signup
aixplain.com,none,,,https://auth.aixplain.com/login?redirect_url=https://studio.aixplain.com,https://auth.aixplain.com/login
ajar.ae,none,,,https://ajar.ae/login,https://joinajar.com/
akaunting.com,none,,,https://akaunting.com/login,https://akaunting.com/login
akerbp.com,none,,,https://akerbp.com/login,https://akerbp.com/login
akinon.com,none,,,https://akinon.com/login,https://akinon.com/login
akk.io,none,,,https://app.akkio.com/,https://app.akkio.com/login
akriviahealth.com,none,,,,
akselos.com,none,,,https://akselos.com/login,https://akselos.com/login
aku.africa,none,,,https://customer.aku.africa/auth,https://customer.aku.africa/auth
akuity.io,none,,,https://akuity.cloud/,https://akuity.cloud/
akuspike.com,none,,,https://rajapg88.us.com/sorumtractor-contact,https://rajapg88.us.com/sorumtractor-contact/
alaskaair.com,microsoft,,cfg:login.microsoftonline,https://alaskaair.com/login,https://www.alaskaair.com/content/page-not-found
alastin.com,none,,,https://system.na3.netsuite.com/app/login/secure/privatelogin.nl?c=4938564,https://4938564.app.netsuite.com/app/login/secure/privatelogin.nl?c=4938564&whence=
alchemy.com,none,,,https://dashboard.alchemy.com/signup?a=,https://dashboard.alchemy.com/signup?a=
alchemyfoodtech.com,none,,,https://alchemyfoodtech.com/login,https://www.alchemyfoodtech.com/login
alchemypay.org,none,,,,
alessi.com,none,,,https://alessi.com/login,https://alessi.com/login
aleva-neuro.com,none,,,https://aleva-neuro.com/login,https://aleva-neuro.com/login/
algomerchant.com,none,,,https://algomerchant.com/login,https://algomerchant.com/wp-login.php
algrano.com,none,,,https://www.algrano.com/en/login,https://www.algrano.com/en/login
alhabib.om,none,,,https://alhabib.om/login,https://alhabib.om/login
alibris.com,none,,,https://alibris.com/login,https://www.alibris.com/login
alice.com,none,,,https://alice.com/login,https://alice.com/login
alignable.com,none,,,https://alignable.com/login,https://www.alignable.com/login
alison.com,none,,,https://alison.com/login,https://alison.com/login
aljomaihbev.com,none,,,https://aljomaihbev.com/login,https://www.aljomaihbev.com/login
aljothen.com,none,,,https://aljothen.com/login,https://aljothen.com/login
alkaline88.com,none,,,https://accounts.shopify.com/recovery/stores?utm_source=gurucopy&utm_medium=link&utm_campaign=Gurus,https://accounts.shopify.com/recovery/stores?utm_source=gurucopy&utm_medium=link&utm_campaign=Gurus
alkymi.io,none,,,https://app.alkymi.io,https://auth.alkymi.io/u/login/identifier?state=hKFo2SBpUllFdDB3QUJXczBvTGFrME1sWDE3aHUzVm95ckxlU6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIG5YTEpOVkNSUmpLaWZFbl9oeV8tUVQ3ckNXMmFxTzlKo2NpZNkgQ3lpN2xRbk5VdlduV2YzOGdJWUt3OTRiQjA2RzViakY
all-turtles.com,none,,,https://all-turtles.com/login,https://www.all-turtles.com/login
allebt.com,none,,,https://allebt.com/login,https://allebt.com/login
allegion.com,none,,,https://allegion.com/login,https://www.allegion.com/login
allegro.pl,none,,,https://allegro.pl/login,https://allegro.pl/login
allegrolabs.io,none,,,https://www.cloudflare.com/login?utm_source=error_100x,https://dash.cloudflare.com/login?utm_source=error_100x
alliesofskin.com,none,,,,
allium.so,none,,,https://app.allium.so/,https://app.allium.so/terminal/payments/key-metrics
allo.io,microsoft,,btn:Sign in with Microsoft Sign in with Micr,https://allo.io/login,https://allo.io/login
allocations.com,none,,,https://dashboard.allocations.com/,https://dashboard.allocations.com/
allovue.com,microsoft,,btn:Sign in with Microsoft,https://allovue.com/login,https://allovue.app/login
allseated.com,none,,,https://allseated.com/login,https://allseated.com/login
allspice.io,none,,,https://allspice.io/login,https://www.allspice.io/login
allstacks.com,generic_sso,,txt:single sign-on,https://app.allstacks.com/?hsCtaTracking=7e5851ff-080b-479d-959c-633fcfade236%7C658db484-2953-46c0-aa2f-8ea5acb665be,https://app.allstacks.com/?hsCtaTracking=7e5851ff-080b-479d-959c-633fcfade236%7C658db484-2953-46c0-aa2f-8ea5acb665be
allstar.gg,none,,,https://allstar.gg/login,https://allstar.gg/login
allthingstalk.com,none,,,https://maker.allthingstalk.com/signup,https://maker.allthingstalk.com/signup
almashreqbh.com,none,,,https://almashreqbh.com/login,https://almashreqbh.com/wp-login.php
almentor.net,none,,,https://almentor.net/login,https://almentor.net/login
aloeattiva.com,none,,,https://aloeattiva.com/login,https://aloeattiva.com/login
alongside.com,none,,,https://www.careerbeacon.com/en/login,https://www.careerbeacon.com/en/login
alpagga.com,none,,,https://alpagga.com/login,https://alpagga.com/login
alpakas.io,none,,ERR:dns,,
alpha-vector.com,none,,,https://alpha-vector.com/login,https://alpha-vector.com/login
alphabeta.io,none,,,https://alphabeta.io/login,https://alphabeta.io/login
alphachat.ai,none,,,https://alphachat.ai/login,https://alphachat.ai/login
